,Unnamed: 0,review_text,title
83,83,"...but oh was I thankful for it!!! All through the movie I kept on having this big large smile sculpted into my face. For the record, I'm 25 years old, and I've read ""The Lord of the Rings"" in three times for the first time when I was six or seven years old. Ever since then, I read it at least once or twice a year - therefore you can count me as a fan, for I follow the same cult fan procedure with ""The Hobbit"" and ""The Silmarillion"" as well. Now onto the movie... Gosh, I saw it more than one time, and I keep wanting more of it. It just never gets boring! I really enjoyed the little stuff that is found throughout the movie for fans of the books (the map on Bilbo's table in his house comes to mind, it is exactly as the one in ""The Hobbit"" book that I own), and I also incredibly enjoyed the intro sequence with the re-telling of the battle against Sauron from the Silmarillion, never has an ultimate evil being been so well depicted on the screen. It truly is Sauron. Those who argue the movie cuts too many parts or that it changes the story too much are totally wrong. This movie could not have shown the whole first time in its entirety - keep in mind that the audiobook version of 'Fellowship of the Ring' lasts well over ten hours, making a movie this long would, well, make it way too long and besides, how would you financially sustain such a project? I've read a reviewer saying he'd make all three books with the time allowed for the first movie alone. I think it would be a very fast-forwarding experience of a movie with 'Alvin and the Chimpmunks' kind of voices, incredibly stupid to say the least.Ok, so there are changes in the movie - well, this is Jackson's vision of it. All of us have our own visions of the books, which may or may not be compatible with that of Jackson's, but I can safely assume that nobody can say they have a hundred percent the same vision of the story as Tolkien; that's the thing with books: each reader has a different vision of it. As for me, I was blown away. Never before have I felt so much at home in a movie, it is as if I had taken a walk in the town where I grew up, the Shire, Rivendell, Moria, Lorien, everything felt so much like home, I was moved. I cannot tell of another movie that had me shed tears just by seeing a landscape on screen.As for the changes, well, I found good reasons behind all of them, and let me tell you right away, I was happy that Arwen saved Frodo, yes, maybe coming from a fan it will look like absolute heresy, but I enjoyed the scene a lot. I did not enjoy it because it was supposedly politically-correct to do so, or that I find Liv Tyler to be absolutely attractive; it was just because I felt like even though it was a big change from the book, it was a very good one indeed, it makes you discover the power, determination, and courage of elves and the fact that even elven women, although great in their beauty and seemingly fragile in appearance do not have anything to envy to their male counterparts. And beside, as Arwen is to become a Queen later on, it was pretty good to see her have a great first appearance.The actors were great, they were a lot into their characters, and for the first time, I saw elves as they were, quick, agile, terrifyingly effective in battle - just look at how Legolas dealed with the hordes of enemies without a single hint of fear in his eyes - these are elves as they should be. Gimli was great too, I know people seem to think many characters were not developed enough, but by the actions you can learn a lot. With Gimli a lot can be learned about the dwarves, their pride, deep sense of honor and family, their mistrust of elves, their love for strong beer and a good fight against anything bigger, and their sheer hatred for orcs and the likes. Aragorn was totally the ranger character, the ending scene as he walked toward the horde of Uruk-Hai warriors was great, his attitude, his clothes, everything about him just cried ""ranger"". Boromir was very well depicted, desperate to save the people of Gondor, by any mean necessary, robbed of all hope, yet in the end he redeems himself by showing his true valour, deep down, he's willing to die to defeat evil, and when he recognizes his king in Aragorn, on his last breath, I felt like watching a hero die, it was moving. The hobbits were all great, Frodo is deeply sad and fatalist, and Sam is just the 'best friend' everyone would like to have, just as it should be. Finally, we have Gandalf, quite frankly, he looks mighty, Ian IS Gandalf. The faceoff against the Balrog in the Moria is a memorable sequence, and just shows how strong he really is, to be able to vanquish such a foe. I can't wait for his return.Quite frankly, I can't wait for the two other movies... In the meantime, I'll watch this one over and over again. This movie has everything that a good movie needs to have, and more. Plus, it just might bring more people to actually read books that have more pages than the average little 25¢ novel that has no value in it, which is great. Parents, maybe some scenes will frighten your kids, but this movie has almost NO blood (even though it has a good share of battle) and the foes are undeniably evil, plus it has good values in it - friendship, courage, responsiblity, sacrifice for a good cause, and the belief that anyone can help to change things. This is worthy of Tolkien, this is a movie that will go down in history as being one of the best ever, for sure.",The Lord of the Rings: The Fellowship of the Ring
84,84,"""For the time will soon come when Hobbits will shape the fortunes of all.""
GaladrielGaladriel tells Hobbits may look like unimportant people but they will change the course of the future. Story begins with this line.This line is not really the first line but the line stars the movie for real. This movie is breathtaking. Whatever I say is not enough for this trilogy. Brilliant novel, brilliant adapted screenplay.Not just the novel or screenplay is excellent but the technics also revolutionary. The trilogy nearly opened a new era to Cinema. Some believed even more revolutionary than Star Wars and 2001: A Space Odyssey. Amazing makeup, breathtaking visual effects, stunning cinematography. The trilogy nearly succeed at all technical subjects.",The Lord of the Rings: The Fellowship of the Ring
85,85,The Lord Of The Rings TrilogyPerhaps the best adaptation of a gargantuan novel ever made thus far.Words defy analysis but in short all the forces are martialled by Peter Jackson in service of the story that is enabled with a breadth and scope never before achieved before this.,The Lord of the Rings: The Fellowship of the Ring
86,86,"Director Peter Jackson and wife Fran Walsh have successfully created an epic movie in both look and feel to equal J. R. R. Tolkien's novel (itself awarded the title of ""book of the century""), bringing to the big screen a film nearly flawless in its execution. My biggest disappointment is that two chapters are missing from the novel - Tom Bombadil and the following encounter with the barrow-wrights - but everything else is present and correct.Visually the film is stunning, and Jackson's decision to shoot it entirely in New Zealand is one that pays off. From the incredibly lush green opening scenes of the Shire, to the enchanting elvish woods, to the imposing mountains and plains, it really is a great film to look at and enjoy the backdrop. Even the computer-generated images, like that of Mount Doom, are pretty realistic. Jackson's fluid camera leads to some great sweeping shots through orc-infested mines, huge towers, cameras in places you've never dreamed of. The soundtrack is also perfect, with Howard Shore's suspenseful, exciting, and emotional score a real plus, especially with the cool chanting that fills the Mines of Moria sequence. On top of this, great stuff is done with sound effects - in particular one scene involving a horn suddenly blowing had me jumping in my seat with its realism.I don't really need to examine the story, because it sticks closely to the book with so few minor changes that it's impeccable. The script is intelligent and well-written, the characters charismatic and believable in the situations they encounter. Despite a three hour running time, the film never drags, even in some of the slower sequences - I just didn't want it to be over while I was watching it. The costumes, sets and appearances - down to the hobbits' hairy feet - are all exactly as you would picture them in the book. Jackson's bizarre, arty depiction of life in the ""netherworld"" when Frodo puts on the ring and becomes invisible is as good as it could ever have been - spooky, supernatural and utterly weird. Lighting, pacing, suspense, tension, and the rest - it's all here and done 100% correctly for an overall brilliant effect.Elijah Wood seemed an odd choice to me for the lead role, but I immediately fell in love with his character. Through his acting he creates an emotional, weak in body but strong in spirit hero, a real centre piece for the film to evolve around, and the film makes great use of the actor's slightly odd eyes (especially in the sequence in which he nearly becomes a wraith). Ian McKellen is also excellent as Gandalf and seems to have been perfectly cast in the role, making it his own. Then there's the fellowship itself - Viggo Mortensen excels as the proud and just Strider (later Aragorn), especially in the action stakes where he fights with such fierce determination that he's a presence to behold. Orlando Bloom is fine as the elf warrior Legolas, and moves as fast with his bow as he does in the book. Screen stalwart John Rhys-Davies IS Gimli the dwarf, and couldn't be better. Then there's Sean Astin - lovable as the dopey but loyal Sam Gamgee, and Billy Boyd and Dominic Monaghan in slight comic relief roles as hobbit buddies Pip and Merry. Finally, kudos to Sean Bean, for creating in Boromir a flawed but deeply likable and understandable character, with a sympathetic performance that eclipses all of the actor's previous work - bravo.The action sequences are magnificent and really get the heart going - they put you into the middle of the action with all the blood, sweat and clanging steel, and are edge-of-the-seat stuff. Highlights include Strider fighting the ring-wraiths with his burning brand on Weathertop and the final assault by orcs on the fellowship, which leads to one of the most noble deaths ever in a film. And what of the special effects? In a film dominated by CGI work, I'm happy to say that most are unnoticeable. The digital manipulation to create four-foot hobbits is sometimes dodgy but most of the time you don't notice. The backdrops and effects are great, expensive looking but solid and real at the same time - whoever said they look ""cartoony"" just got it wrong.My favourite scene in the movie is the Mines of Moria sequence - a fantasy fan's dream come true, and the best on screen depiction of a Dungeons & Dragons game so far. The lurker in the lake is a Lovecraftian monster par excellence and the spooky and atmospheric trip through the corpse-strewn deserted mines exceptionally eerie stuff. Then follows a fantastic battle with a cave troll, thankfully on screen for a fair amount of time so we get to admire the fluid and superb effects, and then a truly gob-smacking encounter with the fiery Balrog, just as you imagine it from the book. This half an hour is probably the best film sequence I've ever seen, flawless and perfect in its depiction - amazing. A highlight of what is an impressive and epic film throughout, and a must see for any film fan worth their salt - I can't recommend this film highly enough, and plan to watch it again before the cinema run expires. In my opinion this is better than any STAR WARS movie or HARRY POTTER - and easily one of the best fantasy movies ever made, although it has to be said the competition isn't exactly stiff. Bring on the sequel!",The Lord of the Rings: The Fellowship of the Ring
87,87,"I just saw this movie rank third in the top 250 movies of all-time, and steam came out of my ears. Who are these people that rate the worst movie released this year so highly? I will tell you who they are. They are people who have read the book a quadrillion times, and love it so much that they are unable to see this movie for the horror that it is. The book may be great, I wouldn't know because I haven't read it, but as a movie it sure bites! Yes, it's beautifully made. Yes, it does the book justice in the representation of it's characters. Bla bla bla. But you cannot fill three (3!!!) hours of a movie with a story that could be told in just one! The horrendously slow pace and ever lingering storytelling made me want to pull my hair out after the first hour! And to imagine they are going to make two more of these monsters... The mind boggles how ones vision can become so clouded by memories that this film actually becomes good. Same sort of story with the Matrix, but I've told that to a lot of deaf ears already, so I'll stop now.Sweat dreams...",The Lord of the Rings: The Fellowship of the Ring
88,88,"A spectacular-looking fantasy adventure with the feel of an epic, but yet missing too much to truly rate as an epic. The cinematography is breathtaking (albeit it actually mostly computer generated), the makeup is admirable and some of the set design is really good, but yet in terms of screenplay it ultimately dull. Converting the first part of 'The Lord of the Rings' fantasy novel into a film seemed to be an impossible feat at the time of the film's production, as the books were full of so many essential details that they would not be satisfying without all the content. Nevertheless the producers went ahead, trimming things here and there, creating overall a good-looking film but one in which the events are unclear and the plot is too convoluted to be understood by anyone not familiar with Tolkein's novel. The concept of character developed is abandoned in the epic swoop of the film, creating a not very involving watch. The film is very lengthy, which should not be a problem in the best of epics, but in this one it just leaves a bad taste, as there is no reason to care what actually happens. The film indeed brews a tendency to bore at times, and the action sequences are not only mindless, but are too violent for younger audiences, which is a shame as the 'The Lord of the Rings' is excellent for enthusiastic young readers. On the other hand, there are a number of positives to the film, as it is technically interesting, but that is not enough to make it a very good watch  at the most it is an above average film, because it has some interesting elements. It is just a shame that the cinematic virtues of the film were not given more justice by the screenplay. The original cut was 270 minutes, and judged on the overkill length of this version, two parts to the film would have perhaps worked better. Or perhaps Tolkein's novels would have been better untouched by live action film.",The Lord of the Rings: The Fellowship of the Ring
89,89,"It is with no surprise that Peter Jackson's The Fellowship of the Ring film has received such mixed critics. Many viewers refer to it as being childish, boring and uninteresting. Seems to me that it is bound to the same fate of Tolkien's books, destined to be a target for the same type of misunderstandings that keep attacking this literary masterpiece many decades after it's first publication.Having read the books several years ago, I went to see this `impossible' film when it came out with many doubts on my mind. I really liked it, but left the theater with as many doubts as I had before. Was it perfect? Well, maybe not, but what an achievement. After watching it a few times on DVD, and thinking about it for some time now, I find myself loving this film more and more. Let me tell you why...The Lord of the Rings is a fairy-tale of myth and fantasy. Peter Jackson directed a film that was considered, for a very long time, impossible to make, and not only for technical reasons. The narrative roots are incredibly long and detailed, and the storyline is deeply connected with the creation of a fantastic continent from a time unknown called `Middle Earth'. It's author, Tolkien, dedicated a considerable part of his life developing this continent's background, it's mythology and origins, it's different kinds of people, cultures and languages, and therefore it's geographic references are determinant to the unfolding of the story of the One Ring.Peter Jackson went out to achieve the impossible and came out with a recreation of the original that is pure and true to the story in every detail. The first time the four hobbits meet a black rider on the road, for example, is absolutely faithful to the feeling of the book. The assault of the riders at Weathertop is another great example, and it captures that feeling of danger, density and atmosphere that are the main characteristics of the tale. Jackson also took some liberties with the story, and made some right choices along the way. If the so called `purists' may not approve the removal of Tom Bombadil altogether, it should be comprehensible that the travel from Hobbiton to Rivendel is a very long and detailed one and could easily make a movie on it's own. I felt more uneasy with how short the Council of Elrond was. In the book, the council is where the whole story of the rings is first explained, and many passages from the past ages of Middle Earth are unveiled. It is a fascinating moment of the story, that had to be shortened for obvious reasons. Still, after some consideration, I now agree with the options made by Peter Jackson, and think that the movie prologue narrated by Galadriel was the wisest choice. The magic is all there when Gandalf shuts his eyes the moment Frodo stands in the council and says `I will take the ring'. It is there at Moria's Gate, and at the fall of Boromir. It is a powerful film that doesn't fit the rhythm of the standard Hollywood action movie. It is a film that breeds, that takes time to unfold, it's tale branching in every direction.I could go on and on, talking about all the different elements that bring this film close to perfection, but I'll end saying that deep down, this is not about action, beards and big monsters. The greatest thing about this film, to me, is that it brought me back to a time when I was in love with a different world where everything was possible. Reading The Lord of the Rings night after night, I came to understand what this thing of `mankind' really was all about. The corruption of absolute power, the importance and value of friendship, the inevitability of growing up, the strength of hope... That this film could capture that magic, and be a new bearer to it's message of humanism, is a statement to it's greatness. Gandalf's words, that even the smallest person may change the course of the world, and have a part to play in the destiny of all, are immortal.In the end, this is a wonderful film, but that doesn't mean you are going to like it. I cannot tell you what it is like to see this film if you don't know or love the book. But I hope it may plant a seed on your heart to discover a great world of fantasy, beauty and humanity. I believe Tolkien would have liked that.",The Lord of the Rings: The Fellowship of the Ring
90,90,"It's possible we've become too familiar with this film and its two successors. Time, and multiple rewatching as, can cause us to forget how impossible the whole project seemed before the world saw it; we forget how strange and independent spirited parts of it are; we forget the references too and evidence of Jackson's roots in horror cinema; we forget the narrative excitement that propels a film adapted from a source that is more discursive, more of a scene-setter. Changes made from the text aid this, and the result is thrilling and wonder-inducing. It's a masterful piece of epic fantasy cinema, and the whole trilogy's place in my heart is secure.",The Lord of the Rings: The Fellowship of the Ring
91,91,"I think it is important to remember that Peter Jackson took up this film not in order just to make a film of `The Lord of the Rings' but because he wanted to make a 'fantasy just like the `The Lord of the Rings'"" as he himself put it.  After repeating that phrase on a number of occasions the question popped into his mind: ""Well, why not the `The Lord of the Rings' itself?"".  In doing this he, of course, set himself an enormous challenge: he had to make a really good `fantasy' film, one which would stand on its own and be true to what he had originally wanted to do but he would also, and here the task he had set himself was enormous, be true to the original book and to make a film which the legions of people who have loved this book would feel happy with.  In the latter task he was certainly not helped by the author or the book: Tolkein, it would seem, hated cinema.  The book itself is `HUGE': this was not going to be the kind of task that the James Ivory team set themselves, or Scorsese nor the kind of task facing Branagh with Hamlet; nor was it going to be like the puny task that faced Columbus with `Harry Potter' who had the bigger budget ($130 million for one film as compared with Peter Jackson with $300m for three).I have just seen the first `volume' and can say without hesitation that he has succeeded in both his goals.  It is not the book but a reading of the book which is inventive and fascinating.  It is the kind of experience that makes you want to go back and reread the whole thing in the light of the emphases that Jackson has brought to the story.  He focuses on the corrupting influence of the ring and, through this focus, the character of the chief protagonists of the story are revealed.  Clearly those most tempted by it are mortal men (Boromir and even, in one moment, Aragorn), those who already have power (Elrond - `The ring cannot stay here'; Galadriel; Gandalf and Saruman),  and, of course, those who would not normally desire it but who by accident become ring bearers - Gollum, Bilbo, Frodo.  I can see why, in this reading, Jackson decided to leave out the Bombadil episode.  Bombadil, like the Balrog, is beyond the ring but the latter is important to the unfolding of the story of the fates of all the characters, Bombadil isn't.It is a miracle of this reading of the first volume of the book that one can see where Jackson is going and one can get a feel of how the reading is going to unfold.  In a sense, Jackson's real trial - as far as those who know the books are concerned - will come with the second film in the series. He has lived up to our expectation by creating even bigger ones: how can he handle the story of the chase andrescue of Merry and Pippin, the storming of Isengard etc - stories which don't really add much to the core theme that is emerging.  Or is he now going to add the theme of the great contest of good versus evil to the unfolding reading?All of this points to the fact that the film, even though it is a feast of special effects, focuses on character.  And this also explains why Jackson chose the actors he did for their roles: they are not `big' names - no `Sean Connery', no `Alan Rickman', no `Brad Pitt', no `Sam Neill'etc.  He didn't want them getting in the way of the story of character.  Ian McKellan's talents, in particular, are used to tell a large proportion of the story: an enormous amount is conveyed simply through his facial expressions and even by the language of his body. The other miracle in all of this is Elijah Wood.  Like many others, when I first heard of Jackson's choice, I groaned: but Wood has been extraordinary.  He brings, as one friend said, a strange kind of androgyny to the role and this is just perfect. McKellan has already been knighted: give Wood the Oscar.And then there is Middle Earth: this is, as someone put it, another character in the story and the New Zealand landscape, digitally enhanced on occasion, lives up to its role too.Enough.  See this film!  Greatest film ever made?  How can one make a claim like that! Silly really; as silly as claiming that `The Lord of the Rings' is the greatest book ever written.  Can't one simply love a story, enjoy reading it a number of times amd lose oneself in it.  One CAN claim that it is the greatest work in its genre as is the film.10/10",The Lord of the Rings: The Fellowship of the Ring
92,92,"A mild mannered hobbit named Frodo, back by eight companions has to face all manner of danger, battling many foes in order to save Middle Earth.I'm not sure I can say much that hasn't been said multiple times, it truly is one of the greatest movies ever made, foolishly I have only watched it once since its original release, and tonight I was as captivated, entertained and genuinely spellbound as I was when I first saw it.Action packed, dramatic, emotional and entertaining, this film has it all, there are no lulls, it entertains you from start to finish, an impressive feat for a film that runs over three hours long.The visuals are sensational, from the glorious landscapes, incredibly costumes and makeup, to the dazzling special effects, you truly are transported to a world of pure fantasy.The music is spot on too, who doesn't love to hear Enya.The acting is phenomenal, credit to all involved, Wood, Lee, McKellen, Blanchett, Mortensen and all concerned are terrific, being a huge Sean Bean fan I have to comment on his amazing performance.It's a fabulous movie.10/10.",The Lord of the Rings: The Fellowship of the Ring
93,93,"Absolutely epic! The scale is truly mind blowing. Every filmmaking aspect is beyond incredible. Especially the score, set design & dialogue. The emotional weight & amazing battles seal it.",The Lord of the Rings: The Fellowship of the Ring
94,94,"Barely ever hearing of The Lord of the Rings, I went in to see this film in theaters the consecutive Friday it was released, to not only be flabbergasted at its greatness, but wanting more! Since then, I devoted myself to seeing the following two films on the first day of release -- a promise I kept.Peter Jackson's take on Tolkien's fantasy masterpiece not only carries a great deal of the text to full film fruition, but shows the power of film, and proving that nothing is impossible. Jackson's vision is continuous, and never seems to loose grasp of the story that is being told. Using the artistry of John Howe and Alan Lee, The Fellowship of the Ring gleams with a beautiful and dark atmosphere, a length of detail that makes it seem like everyone and everything has its own history, and full of wondrous images one could never imagine.The acting is superb. With a complex script, each actor has transformed these characters into 3-D people with deep back-story, and people that we feel compassion for. This is one extraordinary ensemble cast. Each actor IS that character, making it seem impossible to imagine anyone else fill that person's shoe in their stead. Viggo Mortensen IS Aragorn. Sir Ian McKellen IS Gandalf the Grey. Elijah Wood IS Frodo Baggins. One could weep with our heroes should one fall, or feel inspired when they achieve victory. A fantasy with this much emotion just seems surreal, but it's completely believable.Never losing pace, the writing and direction is flawless, making for one enthralling introduction into Middle-earth. The voice over prologue fills even the most uneducated audience member with all the necessary knowledge they need to know in order to understand our heroes' and villains' motives. Some things of course have been omitted for pacing reasons. While not present in the theatrical cut, we do see the passing of the Grey Elves, and get a brief tale of Beren and Luthien. The barrow-wights and their story is no where to be seen (as interesting as it is in the book, there really is no place for it in this film) and Tom Bombadil is absent as well, but thankfully to the ingeniousness of the writers, in the Extended Edition of The Two Towers a little homage is paid to the character. Omissions and changes are always part of adapting a book to film, and the ones made by Peter Jackson, Phillipa Boyens and Fran Walsh are justifiable in every way.The action scenes are spaced out thoroughly enough for breathing room, plot advancement, and ever-continuing character development. Each action scene is its own, be it the flight to the Fjords of Bruinen, the Mines of Moria, or the showdown at Amon Hen near the end of the film. All are greatly choreographed, each stunt member and actor is full of energy and ambition as they wield deadly weapons at each others' heads and limbs. It really is a sight to behold.The special effects are mesmerizing. The use of CGI, miniatures/bigatures, and even clever camera angles blend to make one ideal image after the other. The soaring images of Barad-dur or Orthanc seem real when in fact, they only stand so many feet high. The Argonath, two figures of enormous height standing before the Anduin River seem like 300 foot creations, when in fact they are about only several feet off the ground. Simply jaw-dropping imagery.Howard Shore's score for The Fellowship of the Ring is a beautiful, epic, and complex piece of work that makes one feel like they have been entranced. Even when some of the text seems omitted from the screen, it can be heard through the powerful instrumentation conducted and created by this composer. The use of leitmotifs to symbolize a country, race, or character is stunning.Overall, The Lord of the Rings - The Fellowship of the Ring is a visionary masterpiece, allowing the world to see what seems like actual history with fantastic elements, equaling the greatness of Hollywood's earlier classics. As the first of three, one who has not seen these films can await the next several hours of their lives to be changed for ever.",The Lord of the Rings: The Fellowship of the Ring
95,95,"The beginning of the greatest trilogy started with the Fellowship. The music, the landscapes, the characters, and of course the story, all come together in perfect melody. Tolkien created this magical world and story, but Jackson brought it to us in a way we never thought possible. And the best part was... there were two more movies after this.",The Lord of the Rings: The Fellowship of the Ring
96,96,"When I first read ""The Hobbit"" and ""The Lord of the Rings"" Trilogy back in the early 1970's, I recall saying to myself that the story would make a wonderful movie. ""Star Wars"" still hadn't come out yet, and realizing that the available technology could not do justice to the fantastic world presented by J.R.R. Tolkien, it was simply best left to the imagination.Well, imagination has found life in ""The Fellowship of the Ring"", a truly profound epic that sets the standard for film fantasy, just as the books did for the written word. Upon first seeing it during it's initial release, I couldn't have been happier with the amount of detail it offered while remaining true to the original adventure. Everyone imagines what a story and characters look like in their own mind; it was as if Peter Jackson tapped a great cosmic consciousness to deliver a tale that captured the tone and pacing of the novel dead on.I feel that readers of the trilogy have a leg up on the characters and locations of Middle Earth, as they are revealed in the film quickly and with nominal explanation. For example, when the Black Riders appear for the first time, it's difficult to grasp what they're all about, other than the fact that they're after the ring. Strider's explanation of the Nazgul is perfect - ring wraiths who were once men, neither alive nor dead, who always feel the power of the ring. Coming to the movie with that understanding ahead of time helps the viewer have a greater appreciation of the action taking place.The real magic of the movie for me is the seamless manner in which the various races coexist and interact with each other. Though levels of unfamiliarity and distrust appear, can anyone coming out of the movie doubt that elves, dwarfs, hobbits and wizards actually exist. Even orcs and evil Uruk hai have a place in this world, for without the danger they pose there is no triumph.If the movie captures your imagination and you haven't read the trilogy or it's prequel ""The Hobbit"", you'll be doing yourself a favor to do so. There in even more exquisite detail are nuances such as Elvish poetry and additional characters that provide more depth and color to the world of Middle Earth. It's a world easy to get lost in, and makes one appreciate a writer of legendary proportion who invented a land, people, and language all of his own that can now be shared with everyone.",The Lord of the Rings: The Fellowship of the Ring
97,97,"Star Wars has been dethroned.  Although George Lucas' movies are good in their own right (except for the juvenile elements he puts in to sell toys to finance the franchise), his scripts (which borrow heavily from J.R.R.Tolkien, mythology & religion) can't compare with the brilliance of the literary trilogy `The Lord of the Rings'.  Granted, Lucas took on a herculean task in writing & directing his story himself, but Tolkien's words, along with Peter Jackson's faithful adaptation & inspired vision, have created something no one man could equal. Of course, it helps that Jackson insisted on at least a 2 picture deal, & New Line Cinema was brave enough to foot the bill up front for 3 movies. They spent $180 million to film all 3 simultaneously.  With the New Zealand exchange rate, that equals $360 million ($90 million ea.), but since they used many of the same sets, and FX development costs were spread throughout, we're seeing $120-$150 million on the screen.  This will ensure consistency in plot, casting, tone, etc.In 3 hours, Jackson has crammed everything essential from the first novel & then some into the film, rewriting some scenes & dialogue with lesser characters for the leads, leaving out only what there wasn't enough time for.  Basically, you have two 90 min. movies running back to back.  There are no slow spots, just one climax after another.  From the opening 10 min. backstory where the Dark Lord Sauron is shown on the battlefield wiping out men & elves 10 at a time with each swing of his mace, I was blown away.  The romance between Aragorn, king in exile, and Arwen, daughter of the elf-lord, is played up for the ""Titanic"" quotient, but it's well done. The story, sets, costumes & FX are so rich, you'll have to see the film several times to absorb everything.  The unspoiled New Zealand locales are spectacular, providing a variety of environments to represent the different settings on the characters' journey.  The location sets are imaginative, detailed & weathered, adding to their believability, while the studio sets match them in meticulousness.  The costumes are at once familiar & strange, drawing on both the medievil & the fantastic, but more important, they're also functional & practical.  The music by Howard Shore is appropriately sweeping, Celtic & folky in keeping with the novel, although it lacks the memorable themes of John Williams or Jerry Goldsmith, but neither would commit a year or more to a 3 picture project.  The FX are as they should be, unobtrusive & unnoticed most of the time, there only to support the story not draw attention away from it as in most Hollywood movies which try to coverup illogical plots & bad acting. I'm particularly gratified by the casting of Viggo Mortenson as Aragorn which was a last minute stroke of luck when the actor first chosen for the part backed out due to differences with the director.  I've always thought Mortenson had an intensity & striking but not pretty-boy looks that could portray a flawed, dangerous hero instead of the villains Hollywood always picked him for.A stellar cast giving some of their best performances, visuals that deliver beyond what I imagined, a perfect mix of humor, passion & tragedy, and a feeling of grandeur, scope & impending doom.  Perhaps as an ensemble piece with so many characters & the inability to concentrate on any one, it can't be measured against some of the classic character study films, but even the casual moviegoer can grasp the ideas & not get lost  As far as I'm concerned, it's one of the greatest films of all time.",The Lord of the Rings: The Fellowship of the Ring
98,98,"While Fellowship of the Ring is a good adventure movie, i also think it is very overrated. It doesn't hold a candle to A New Hope. The first part of the trilogy gets off to a slow start as we meet the characters who will soon become the fellowship. It picks up speed when the faceless, hood-wearing, horsemen come looking for the ring. There are some great action scenes that follow and an exciting cliffhanger at the end. I own this, the Two Towers, and will own Return of the King because they are good movies. But masterpieces they are not. They get slow at times, become cheesy at other times, and the acting is not top of the line. I'd give the whole trilogy a 7 out of 10. No more, no less. 7/10",The Lord of the Rings: The Fellowship of the Ring
99,99,"I really don't understand the hype and attention surrounding this film.  It basically plays out like a video game version of the book.  Are people so bereft of imagination that they have to see it up on a screen in order to really enjoy it?As an avid reader, I occasionally run across a book that makes me think ""gosh, this would really make a great movie.""  In fact, after reading Stephen King's ""Rita Hayworth and Shawshank Redemption"" years before it was made into a film, I thought about that -- and the rest is history.Many have commented that LOTR is one of those stories that just don't translate well to the big screen, so what's the point?  And in my opinion, it honestly didn't translate well to the screen.  The story feels rushed, the action sequences feel like a video game and unless someone has read the books, it's impossible to care about the fates of any of the characters.  No matter what people say, this film is primarily by fans, for fans -- and that isn't a formula that translates into any kind of quality.What has happened to people?  How could this passable yet ultimately mediocre screen translation have made it to #1 on the IMDB?  I suspect it's because people are really wanting a continuation of the saga of Middle Earth, which I understand... being a big fan of LeGuin's ""Earthsea"" trilogy, I wanted more books featuring Ged's adventures among the islands too (the fourth book was almost a ""sellout"").  But I wouldn't want to see the Earthsea trilogy butchered like ""FOTR"" through translation to a format that's totally unsuitable.  LOTR might have made a great, high-budget miniseries, but condensing each book into ~3 hours is just flat-out impossible, it's butchery.  Murder by camera lens.I'm sure the video game (coming soon, no doubt) will sell millions of copies, because apparently that's what people want... an escape into imagination and fantasy, and for some reason this particular story is ""it"" to many people.  There's nothing wrong with that, but why aren't the books good enough?  You have to have Tolkien's subtlety browbeaten into you with ""The Mummy"" style CGI and sound effects, too?10/10 for the book series, 5/10 for the movie (great visuals, poor everything else).",The Lord of the Rings: The Fellowship of the Ring
